date,month,mon_rain_sum,max_temp_mean,min_temp_mean,radiation_mean,rh_tmax_mean,rh_tmin_mean,SOI,NINO 12,NINO 3,NINO 3.4,NINO 4,DMI,PDO
2009/3/1,3,115.6,33.17096774,24.77096774,20.90967742,59.0516129,94.21612903,0.2,-0.875843,-0.723131,-0.669889,-0.280859,0.2607294,-1.59
2009/4/1,4,63.6,33.62,24.59,20.09333333,53.62333333,89.02333333,8.6,-7.36E-02,-6.23E-03,-0.180956,1.38E-02,0.3163866,-1.65
2009/5/1,5,0.4,32.6483871,22.59354839,19.10322581,40.8,73.11612903,-7.4,5.14E-02,0.399048,0.259768,0.243263,0.4634783,-0.88
2009/6/1,6,0,31.46,20.12333333,19.00666667,40.84333333,76.73333333,-2.3,0.354147,0.739084,0.579327,0.484682,0.2973776,-0.31
2009/7/1,7,0,31.29677419,18.99032258,20.42580645,35.77419355,72.1,1.6,0.513958,0.938763,0.808989,0.624252,0.1097721,-0.53
2009/8/1,8,0,31.98709677,20.10967742,22.33870968,45.07096774,89.18064516,-5,0.557878,0.729227,0.699465,0.808281,0.1890455,0.09
2009/9/1,9,34.4,33.48,24.01333333,23.07,49.86666667,85.60666667,3.9,9.81E-02,0.732712,0.741785,0.784866,0.2709227,0.52
2009/10/1,10,33.4,34.76451613,24.63548387,24.73225806,46.24516129,82.03548387,-14.7,0.179373,0.773399,1.0006,1.08825,0.3515835,0.27
2009/11/1,11,131,33.69333333,25.20666667,22.19333333,54.61666667,88.3,-6,0.118326,1.16867,1.55816,1.36453,0.1890422,-0.4
2009/12/1,12,457.2,32.8516129,25.4,18.05806452,62.7483871,94.57419355,-7,0.530024,1.44505,1.82676,1.43402,0.3811495,0.08
2010/1/1,1,630.2,31.51290323,24.81935484,15.50967742,66.85483871,96.12258065,-10.1,0.349552,1.12163,1.47222,1.34118,0.4708106,0.83
2010/2/1,2,428.8,32.61785714,25.77857143,19.80714286,65.07142857,94.41071429,-14.5,0.123295,0.823765,1.18857,0.997187,0.1978849,0.82
2010/3/1,3,198.4,33.30967742,25.29032258,20.6516129,59.56451613,93.5516129,-10.6,-6.75E-02,0.64032,1.118,0.97257,0.6186489,0.44
2010/4/1,4,136.6,32.47666667,24.71666667,18.25333333,61.13,94.64333333,15.2,0.432299,0.588316,0.625395,0.805685,0.5599055,0.78
2010/5/1,5,66.2,32.30967742,24.28387097,17.77741935,53.70645161,84.81612903,10,0.263224,4.93E-02,-6.81E-02,0.183043,0.1773873,0.62
2010/6/1,6,0,31.14333333,20.19333333,20.00333333,34,65.21,1.8,-4.47E-02,-0.513035,-0.533802,-0.109787,0.058,-0.22
2010/7/1,7,0.2,32.63548387,22.30645161,19.32258065,38.21290323,69.8,20.5,-1.23886,-0.784277,-0.777521,-0.445009,0.3003012,-1.05
2010/8/1,8,0,32.75483871,21.35806452,22.31935484,36.84516129,69.77419355,18.8,-1.33206,-1.05516,-1.24558,-0.933369,0.2317356,-1.27
2010/9/1,9,40.4,34.01333333,24.43333333,21.81333333,49.89666667,86.15333333,24.9,-1.40516,-1.36692,-1.5048,-1.07898,0.1066894,-1.61
2010/10/1,10,157.8,33.70645161,24.46129032,21.34516129,51.24516129,86.80322581,18.3,-1.57565,-1.71132,-1.60583,-1.23756,-0.073,-1.06
2010/11/1,11,208.2,33.04666667,24.72333333,21.66333333,57.46333333,91.14,16.4,-1.40709,-1.57413,-1.51194,-1.25373,-0.2388303,-0.82
2010/12/1,12,390.4,31.87419355,24.49032258,17.0483871,64.27096774,96.19032258,27.1,-0.991226,-1.57212,-1.61198,-1.25239,0.00871,-1.21
2011/1/1,1,627.2,31.06774194,24.1516129,15.26774194,67.28064516,98.27096774,19.9,-0.612799,-1.37199,-1.65027,-1.24773,0.3686226,-0.92
2011/2/1,2,1110.2,30.53214286,24.49285714,15.075,69.79285714,96.48214286,22.3,0.151634,-0.785215,-1.24587,-0.977104,0.416494,-0.83
2011/3/1,3,231.6,30.97419355,24.81612903,14.89032258,68.91612903,96.99677419,21.4,-0.452972,-0.732191,-0.93738,-0.6667,0.5273103,-0.69
2011/4/1,4,193,31.68,23.26,17.89333333,55.65666667,89.28333333,25.1,-0.129982,-0.289885,-0.664036,-0.585085,0.3442156,-0.42
2011/5/1,5,0.6,30.80967742,19.90645161,20.21935484,39.10322581,74.56451613,2.1,0.130144,-0.164431,-0.443382,-0.446608,0.1175376,-0.37
2011/6/1,6,0,29.02,16.10333333,19.95666667,32.2,70.52333333,0.2,0.180086,0.124584,-0.159912,-0.281467,0.2529576,-0.69
2011/7/1,7,0,31.20645161,19.27741935,19.91935484,37.21935484,75.44516129,10.7,8.44E-02,0.111052,-0.107241,-0.304148,0.5243521,-1.86
2011/8/1,8,0,31.87419355,18.69032258,22.4,41.04193548,85.87419355,2.1,-0.30385,-0.383343,-0.575066,-0.386648,0.6373636,-1.74
2011/9/1,9,3.2,32.80666667,21.91333333,23.30333333,44.18,80.91,11.7,-1.1252,-0.708538,-0.699875,-0.476463,0.5761397,-1.79
2011/10/1,10,141,33.32903226,24.46774194,23.24193548,54.3,89.3,7.3,-0.758007,-0.987431,-0.878983,-0.589052,0.7204834,-1.34
2011/11/1,11,152,32.9,24.7,21.23333333,58.86,93.40666667,13.8,-0.822575,-1.05027,-1.03607,-0.584566,0.5922111,-2.33
2011/12/1,12,227.2,33.27741935,25.67096774,19.0516129,59.89677419,91.96774194,23,-0.645586,-0.810251,-1.02748,-0.919159,0.0922,-1.79
2012/1/1,1,459.2,32.63870968,24.87096774,18.20967742,62.06451613,94.78709677,9.4,-0.4014,-0.687922,-0.87401,-0.877729,0.2231807,-1.38
2012/2/1,2,250.2,32.4,24.9862069,19.70689655,62.77586207,94.63448276,2.5,0.483253,-8.36E-02,-0.590204,-0.681273,0.0969,-0.85
2012/3/1,3,572.4,31.83548387,24.84516129,16.38064516,64.48709677,94.90645161,2.9,-4.67E-02,-0.102261,-0.42041,-0.482491,0.1868109,-1.05
2012/4/1,4,70.2,32.81,23.57333333,20.16333333,50.31333333,85.33666667,-7.1,0.399628,6.39E-02,-0.217846,-0.213675,-0.0809,-0.27
2012/5/1,5,51.4,31.05483871,21.23548387,17.8516129,40.16451613,70.71612903,-2.7,0.304863,6.40E-02,-9.10E-02,-0.190987,-0.1630312,-1.26
2012/6/1,6,0,29.72,17.47333333,20.09666667,35.13333333,70.76,-10.4,0.805956,0.533325,0.234728,-1.34E-02,0.1980985,-0.87
2012/7/1,7,0,30.6483871,18.69354839,20.6516129,32.40645161,64.03870968,-1.7,0.633469,0.890663,0.564829,0.108492,0.8477212,-1.52
2012/8/1,8,0,31.36129032,17.79354839,22.78064516,41.64516129,86.63870968,-5,0.166578,0.763968,0.751425,0.475512,0.9449136,-1.93
2012/9/1,9,21.2,33.70333333,21.85666667,24.39333333,47.37666667,92.54666667,2.6,-7.98E-02,0.362661,0.496777,0.481377,0.8269012,-2.21
2012/10/1,10,16.8,33.90645161,24.33548387,24.26774194,50.11612903,86.85806452,2.4,-0.437647,3.22E-02,0.273977,0.493196,0.4744524,-0.79
2012/11/1,11,79.3,33.85333333,25.42333333,22.9,55.1,89.17,3.9,-0.484785,0.155323,0.390446,0.513275,0.1567921,-0.59
2012/12/1,12,203,34.17741935,25.3516129,20.5516129,55.64193548,91.34193548,-6,-0.571177,-0.300671,-0.122118,0.222589,0.4881299,-0.48
2013/1/1,1,219.8,32.85806452,25.83548387,19.09032258,62.58709677,92.48387097,-1.1,-0.708408,-0.553141,-0.376839,7.21E-02,0.1124406,-0.13
2013/2/1,2,398.4,32.63571429,24.75714286,20.34285714,62.81071429,95.86071429,-3.6,-0.239065,-0.401964,-0.393093,-0.111063,0.3639655,-0.43
2013/3/1,3,381,32.03548387,25.10967742,18.43225806,66.3483871,96.77096774,10.5,-0.402224,7.87E-02,-8.07E-02,-0.10548,0.2435699,-0.63
2013/4/1,4,101.6,33.70333333,24.4,21.86666667,50.76333333,86.05333333,0.3,-1.40085,-4.81E-02,-1.81E-03,4.01E-02,-0.1067643,-0.16
2013/5/1,5,31.6,32.69677419,23.72903226,19.12258065,50.03548387,83.9,8.4,-1.56255,-0.627211,-0.196053,2.58E-02,-0.2990516,0.08
2013/6/1,6,0.6,31.81333333,21.56,18.68333333,38.06,69.60666667,13.9,-1.62944,-0.695715,-0.246052,2.13E-02,-0.2990535,-0.78
2013/7/1,7,0,31.53548387,20.01290323,20.19677419,34.45483871,67.59354839,8.1,-1.55087,-0.521698,-0.17358,5.36E-02,0.1209513,-1.25
2013/8/1,8,2.6,32.06774194,19.38064516,23.25806452,42.4483871,87.59677419,-0.5,-0.864321,-0.472853,-0.214624,0.215471,0.0991,-1.04
2013/9/1,9,0.2,33.32333333,23.28666667,24.19333333,44.82333333,79.63666667,3.9,-0.891157,-0.246677,-4.21E-02,0.198097,0.0641,-0.48
2013/10/1,10,98.6,34.09677419,24.67741935,23.85483871,52.16129032,89.34193548,-1.9,-0.202887,-0.10384,-0.196272,0.115198,0.1963235,-0.87
2013/11/1,11,314.2,32.86,24.54333333,21.61666667,58.10666667,92.26,9.2,-0.525805,-0.124968,4.17E-02,0.313944,0.4551418,-0.11
2013/12/1,12,210.8,32.58387097,24.98064516,18.3516129,63.09354839,95.52903226,0.6,-0.212955,-3.77E-02,-7.11E-02,3.78E-02,0.3616781,-0.41
2014/1/1,1,608.6,31.69354839,24.90322581,16.89677419,65.91935484,95.32258065,12.2,0.36017,-0.238161,-0.370739,-9.68E-02,0.0763,0.3
2014/2/1,2,369,31.25714286,25.18571429,18.01785714,67.32142857,94.28214286,-1.3,-0.591045,-0.606405,-0.438114,0.125786,0.086,0.38
2014/3/1,3,92.4,32.97741935,24.7,21.70322581,58.4516129,92.48387097,-13.3,-0.535442,-0.128431,-1.90E-02,0.340721,0.00954,0.97
2014/4/1,4,177.2,32.96333333,24.81,19.44333333,58.5,92.48666667,8.6,-0.327961,0.282946,0.351734,0.429295,0.1317556,1.13
2014/5/1,5,8.6,32.65483871,23.33870968,20.00322581,50.57419355,86.4516129,4.4,0.617594,0.600279,0.535217,0.491043,0.1146793,1.8
2014/6/1,6,0,31.17333333,19.97666667,20.10333333,33.63,64.79,-1.5,0.985016,0.937654,0.570948,0.532703,0.1695076,0.82
2014/7/1,7,0,31.10322581,18.87741935,20.74193548,40.89032258,83.84193548,-3,0.855028,0.614252,0.245649,0.394611,-0.0619,0.7
2014/8/1,8,0,31.93225806,17.80967742,23.72580645,26.8516129,62.74516129,-11.4,0.563438,0.388826,0.218115,0.517471,-0.0791,0.67
2014/9/1,9,0,33.23,21.02666667,24.74333333,46.47333333,93.54666667,-7.6,2.89E-02,0.331383,0.423216,0.665266,0.2289317,1.08
2014/10/1,10,14.8,34.26451613,23.60322581,26.29032258,45.50645161,84.30322581,-8,0.298153,0.631599,0.531967,0.691566,0.5050144,1.49
2014/11/1,11,165.8,34.33,25.08666667,23.69666667,50.79666667,86.22,-10,0.550856,0.903812,0.954586,0.959095,0.2656711,1.72
2014/12/1,12,111,33.97741935,26.58387097,20.45483871,57.73548387,88.25483871,-5.5,0.177814,0.774359,0.792913,0.82753,0.2664895,2.51
2015/1/1,1,484.6,31.20645161,25.0516129,14.98387097,68.3483871,95.16774194,-7.8,-0.162989,0.418489,0.636351,0.840471,0.0771,2.45
2015/2/1,2,353.2,32.55357143,24.93928571,19.93214286,64.15357143,96.36071429,0.6,-0.532606,0.196945,0.587008,0.878397,-0.1700251,2.3
2015/3/1,3,230.8,32.69032258,25.47741935,20.39677419,63.41935484,93.78387097,-11.2,-3.75E-02,0.10693,0.521631,0.82873,-0.0805,2
2015/4/1,4,21.2,33.21,24.21333333,22.15333333,48.26333333,79.91666667,-3.8,0.557749,0.806505,0.971544,1.11749,0.1821176,1.44
2015/5/1,5,13.8,32.59354839,20.9516129,20.71290323,39.07096774,75.1483871,-13.7,1.47093,1.0459,1.11737,1.05961,0.4466773,1.2
2015/6/1,6,0.4,32.03666667,20.99333333,19.81333333,37.09,70.39666667,-12,2.00394,1.56504,1.36958,1.18876,0.4936196,1.54
2015/7/1,7,0,31.30967742,18.92580645,20.94516129,34.02903226,69.40645161,-14.7,2.13156,1.92509,1.67817,1.20439,0.5263111,1.84
2015/8/1,8,0.2,31.83225806,19.66129032,22.8516129,43.95483871,88.08709677,-19.8,1.97777,2.09123,1.96095,1.24488,0.8610932,1.56
2015/9/1,9,3.4,33.19666667,22.14333333,24.20333333,45.44333333,85.88333333,-17.8,2.36307,2.33116,2.0741,1.31625,0.6677917,1.94
2015/10/1,10,42.6,33.75806452,24.07741935,25.03548387,46.82580645,81.68709677,-20.2,2.3304,2.46192,2.27425,1.35136,0.8467444,1.47
2015/11/1,11,84.2,34.66333333,25.93666667,24.83666667,51.18,83.8,-5.3,2.19196,2.61584,2.64734,1.74876,0.6034201,0.86
2015/12/1,12,509.4,32.32580645,25.20322581,17.50322581,62.91290323,93.3483871,-9.1,2.128,2.62945,2.58937,1.62737,0.4924686,1.01
2016/1/1,1,169.8,32.97741935,26.05806452,22.12258065,61.7483871,91.35483871,-19.7,1.8148,2.67738,2.63269,1.46515,0.4424825,1.53
2016/2/1,2,150.4,33.48275862,25.42758621,21.8137931,61.72758621,95.98965517,-19.7,1.17169,1.94775,2.13336,1.34515,0.0654,1.75
2016/3/1,3,115.8,33.7483871,26.17741935,20.24516129,62.20645161,94.56451613,-4.7,1.07586,1.55101,1.65564,1.22228,0.152308,2.4
2016/4/1,4,46.4,34.52666667,24.97666667,21.05333333,53.46333333,91.18,-22,0.215528,0.829716,1.12255,0.979946,0.3366646,2.62
2016/5/1,5,62.4,33.52258065,24.67096774,19.18387097,52.92258065,87.21612903,2.8,0.322943,0.253538,0.530188,0.710203,0.0934,2.35
2016/6/1,6,0,33.19333333,23.03333333,19.47,44.03,78.37,5.8,0.336477,0.132725,0.147017,0.595293,-0.2452914,2.03
2016/7/1,7,0,31.54516129,19.75483871,20.29677419,37.63870968,74.27741935,4.2,-0.25452,-0.198088,-0.142771,0.400242,-0.4558383,1.25
2016/8/1,8,0,32.57419355,20.2483871,21.70322581,40.28387097,81.77419355,5.3,8.04E-02,-0.497553,-0.402025,0.206512,-0.1499655,0.52
2016/9/1,9,64.4,33.17666667,24.68,21.37,54.14333333,87.94666667,13.5,0.128843,-0.217037,-0.406155,3.81E-02,-0.0626,0.45
2016/10/1,10,130.8,33.77096774,24.6483871,23.22258065,52.2516129,87.49677419,-4.3,-7.65E-02,-0.5224,-0.700743,-0.213503,-0.00721,0.56
2016/11/1,11,208.2,33.73666667,25.45666667,22.39666667,56.80666667,89.67666667,-0.7,-0.106194,-0.488626,-0.572985,-0.133015,-0.1255899,1.88
2016/12/1,12,406.8,32.63870968,25.16774194,18.41612903,63.62258065,95.19032258,2.6,5.95E-02,-0.501362,-0.502897,-1.21E-02,-0.0891,1.17
2017/1/1,1,470.6,31.98387097,25.47741935,17.89354839,64.72903226,92.99032258,1.3,0.324081,-4.86E-02,-0.28488,4.03E-03,9.16E-02,0.77
2017/2/1,2,624.8,31.55357143,25.13571429,17.55714286,65.69285714,93.86785714,-2.2,1.00866,0.446646,9.40E-03,9.86E-02,0.276224,0.7
2017/3/1,3,458.4,32.11612903,24.81290323,18.45806452,65.66451613,96.70322581,5.1,1.53361,0.27816,-3.76E-02,2.71E-02,0.5176989,0.74
2017/4/1,4,184.8,32.03666667,24.09333333,17.86,56.78666667,88.31333333,-6.3,0.416927,0.484976,0.294485,0.287525,0.6887076,1.12
2017/5/1,5,0,32.9,22.63870968,20.77419355,42.52903226,77.01290323,0.5,0.127253,0.360628,0.384808,0.371153,0.7426183,0.88
2017/6/1,6,0,31.26,20.03,19.27333333,33.54666667,65.50666667,-10.4,1.87E-02,7.66E-02,0.306227,0.478413,0.6218467,0.79
2017/7/1,7,0,32.59354839,21.06451613,19.93225806,41.82903226,80.21290323,8.1,-0.649021,0.117283,0.328909,0.454382,0.8213722,0.1
2017/8/1,8,0,33.14193548,20.20645161,22.66451613,38.83225806,80.30322581,3.3,-0.86594,-0.362213,-0.111355,0.359621,0.6419635,0.09
2017/9/1,9,0,34.05,22.53666667,23.75,43.97,83.15333333,6.9,-1.39807,-0.921188,-0.509554,0.103907,0.4088116,0.32
2017/10/1,10,100.6,33.86774194,25.42580645,22.78387097,53.81290323,86.73870968,9.1,-1.36374,-0.836109,-0.482582,6.18E-02,0.3797434,0.05
2017/11/1,11,174.2,33.88333333,24.74,22.68,54.98333333,92.06333333,11.8,-1.46562,-1.12247,-0.789955,-5.37E-02,0.5449901,0.15
2017/12/1,12,183.6,33.85806452,25.92903226,22.14193548,57.23870968,89.3,-1.4,-1.50017,-1.12059,-0.842607,-0.185549,0.3301991,0.5
2018/1/1,1,893,31.78387097,24.46129032,15.3,65.14516129,96.04193548,8.9,-1.25821,-1.13412,-0.820829,-0.172459,-2.26E-02,0.7
2018/2/1,2,364.2,31.55357143,25.06428571,17.28214286,67.84642857,96.74285714,-6,-0.349485,-0.726864,-0.729483,-0.153574,0.3906859,0.37
2018/3/1,3,279.4,32.71935484,25.25806452,19.81612903,62.6516129,94.18709677,10.5,-1.32608,-0.837172,-0.68511,-1.98E-02,4.02E-02,-0.05
2018/4/1,4,43.6,33.75,24.09666667,21.42666667,54.15333333,92.47333333,4.5,-0.890343,-0.366896,-0.290836,0.283875,0.1071476,0.11
2018/5/1,5,0,32.72258065,21.76774194,20.62903226,35.10645161,66.18064516,2.1,-0.587177,-0.125601,-4.01E-02,0.377983,0.3287881,0.11
2018/6/1,6,0,31.57333333,20.11333333,19.45666667,35.22666667,68.16,-5.5,-0.653473,0.210514,0.207798,0.429354,0.3527186,-0.04
2018/7/1,7,0,31.87741935,20.01612903,20.2516129,39.36129032,77.19677419,1.6,-0.26753,0.317972,0.380489,0.504232,0.3544908,0.11
2018/8/1,8,0,32.02580645,20.07741935,22.85483871,36.97741935,73.16774194,-6.9,-0.649811,-0.114363,0.125425,0.649332,0.4146422,0.18
2018/9/1,9,32.8,33.57333333,22.9,24.48666667,46.43,85.98333333,-10,-1.63E-03,0.100252,0.351706,0.757156,0.9785217,0.09
2018/10/1,10,30,34.23548387,25.21612903,24.2,49.99677419,83.53548387,3,0.257473,0.700609,0.886438,1.0071,1.048723,0.26
2018/11/1,11,209.2,33.97666667,25.50666667,21.56666667,54.67666667,88.14666667,-0.1,0.665606,0.986412,1.06139,0.968664,0.7560101,-0.05
2018/12/1,12,67.2,33.98064516,27.06451613,21.16451613,58.7516129,86.29032258,9.3,0.830374,0.95463,0.985653,1.0138,0.52988,0.52
2019/1/1,1,362,32.67419355,25.26451613,17.59354839,63.09354839,94.61935484,-0.6,0.658842,0.62657,0.56325,0.6359,0.5642914,0.66
2019/2/1,2,177.4,33.07857143,25.98571429,22.23214286,61.55714286,91.28571429,-13.5,0.744253,0.633955,0.631887,0.709797,0.5911065,0.46
2019/3/1,3,174,33.4483871,25.27419355,20.0516129,60.93225806,94.63870968,-6.8,-0.208954,0.658289,0.85812,0.75663,0.38503,0.37
2019/4/1,4,163.2,33.12,24.49666667,18.73,53.96,88.05,-1.3,0.280647,0.696705,0.741644,0.680855,0.4482156,1.07
2019/5/1,5,31.2,32.28387097,22.9,18.4516129,42.68064516,73.69354839,-9,0.117264,0.601389,0.695427,0.731403,0.746318,1.03
2019/6/1,6,0,31.02333333,19.03,18.96,29.50666667,60.09333333,-10.4,-0.296383,0.460915,0.742456,0.884684,0.8030678,1.09
2019/7/1,7,0,31.31290323,18.5,20.57096774,39.29354839,83.07741935,-5.6,-0.550522,0.111843,0.519629,0.882711,0.8980422,1.03
2019/8/1,8,0.2,31.97096774,19.36774194,22.41935484,33.70645161,69.59677419,-4.4,-0.394361,3.51E-02,0.271315,0.729092,0.7291035,0.38
2019/9/1,9,0,32.71666667,21.18,24.47333333,41.83333333,80.90666667,-12.4,-0.803577,-0.258898,0.154985,0.711348,1.266532,0.41
2019/10/1,10,20.2,34.31290323,24.20967742,24.51290323,46.91612903,83.78387097,-5.6,-0.751667,7.73E-02,0.595419,1.02375,1.328172,-0.45
2019/11/1,11,87.2,34.49,25.63,23.8,50.20333333,83.18,-9.3,1.56E-04,0.415792,0.798555,1.02918,1.091082,0.15
2019/12/1,12,58.6,35.26129032,26.24516129,22.45806452,51.80967742,85.63548387,-5.5,-0.150835,0.22629,0.524103,0.892691,0.4638206,0.97
2020/1/1,1,402.4,32.83548387,25.97096774,18.22258065,63.4,92.15806452,1.3,-0.129189,0.401548,0.681171,1.0136,0.3499426,-0.23
2020/2/1,2,216.8,33.37241379,26.76896552,20.19310345,61.47241379,89.0137931,-2.2,5.82E-02,0.242126,0.490927,0.864477,0.229144,-0.68
2020/3/1,3,278.2,33.17741935,25.38709677,20.36774194,60.21612903,93.07741935,-5.2,-0.461332,1.02E-02,0.40683,0.76897,0.1797589,-0.82
2020/4/1,4,115.6,33.68,25.05666667,21.13666667,56.57,92,-0.5,-4.96E-02,0.397736,0.564554,0.707575,0.1793256,-0.57
2020/5/1,5,1.4,32.09032258,22.38064516,18.5516129,37.90322581,66.95483871,2.8,-0.359636,-0.185682,-4.14E-02,0.264744,0.5051773,0.09
2020/6/1,6,1,32.38,21.14333333,19.91666667,36.75333333,70.9,-9.6,-0.614233,-0.516306,-0.128832,0.328503,0.6522666,-0.08
2020/7/1,7,0,32.0483871,19.16129032,20.8483871,31.12580645,65.48064516,4.2,-1.27976,-0.318089,6.75E-02,0.339151,0.6207292,-0.38
2020/8/1,8,0,32.59032258,20.99032258,22.50967742,43.14516129,81.27096774,9.8,-0.53639,-0.428913,-0.341616,9.27E-02,0.1105946,-0.28
2020/9/1,9,87.8,33.94666667,23.65666667,22.88333333,49.03,87.81333333,10.5,-0.970116,-0.822868,-0.607735,-7.69E-02,0.1850417,-0.7
2020/10/1,10,167.8,33.57741935,25.25806452,23.44516129,53.53548387,86.13225806,4.2,-1.03768,-1.00536,-1.14831,-0.499672,0.4379234,-0.69
2020/11/1,11,89,34.99,25.77666667,22.63666667,51.29333333,86.01,9.2,-0.890734,-0.898487,-0.960775,-0.335106,0.2765621,-1.12
2020/12/1,12,389.6,32.62903226,25.02580645,17.29354839,62.9483871,95.36774194,16.9,-0.719515,-0.791851,-0.961628,-0.56052,0.2513588,-0.9
